Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
-ZENiVrlyc4,Best Jumpshots in NBA 2K23 for Your Builds : How to Green in 2K23 #nba2k23 #2k23,2023-05-06,Short,7S,7,32082,1106,9
BcPtglfzj9s,NBA 2K23 Best Layup Packages : 2K23 Scoop Layup Tips #nba2k23 #2k23,2023-05-05,Short,9S,9,17101,406,4
JCUJ49C3xLU,NBA 2K23 Best Dunk Packages : How to Standing Dunk in 2K23 #nba2k23 #2k23,2023-05-04,Short,8S,8,15235,318,1
VIHrLnuoFMM,Best Jumpshots in NBA 2K23 : How to Green Every Shot in 2K23 #nba2k23,2023-04-30,Short,8S,8,11246,512,4
FelOTygiXP8,Best Dribble Moves in NBA 2K23 : How to Walk Back,2023-04-29,Short,8S,8,20070,518,1
eXHFXatHzr4,NBA 2K23 Shooting Tips + Best Jumpshot in 2K23 #nba2k23,2023-04-28,Short,8S,8,8849,213,3
XfEgqpKO1zk,NBA 2K23 Best Layup Packages + 2K23 Hop Step Layups #nba2k23,2023-04-27,Short,7S,7,36406,621,3
X2iZw9CnNIU,Best Jumpshots in NBA 2K23 Fastest Jumpshot Release 2,2023-04-23,Short,8S,8,55855,1803,19
HvtHknlqHos,NBA 2K23 Best Dunk Packages + How to Get More Contact Dunks 2K23,2023-04-22,Short,9S,9,13383,281,1
Pkt62URQSbo,NBA 2K23 Best Jumpshots + Shooting Tips : 2K23 How to Green,2023-04-21,Short,7S,7,14943,238,4
MR4ffrRUEyc,NorthCode S6E1: Roy's Plan,2023-04-20,Long Form,9M9S,549,959,12,4
BPcrCn9hfxk,NBA 2K23 99 Overall Ratings : 2K23 99 Speed Test #nba2k23,2023-04-20,Short,7S,7,8956,192,3
bYMGBgwGydo,NBA 2K23 Best Defensive Badges : 2K23 Challenger Badge #nba2k23,2023-04-19,Short,10S,10,7110,159,2
w8lfLSvWw8Q,The Raptors 2K Podcast Ep 19: Putback,2023-04-17,Long Form,36M5S,2165,162,1,1
qNO_j5kyQ-s,NBA 2K23 Best Dunk Meter + How to GET Contact Dunks in 2K23,2023-04-16,Short,7S,7,14150,234,7
