Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
jpqMxSKk1BQ,How to Smoke Meat INDOORS,2023-11-16,Short,33S,33,8461108,525303,2151
0owVfqYgaJg,Beef vs Tofu,2023-11-11,Short,20S,20,7987921,442258,4363
z9hiA5fhCOU,The worst cooking appliance of all time...,2023-11-10,Short,14S,14,6420758,398257,1339
yfdwpAFevPI,Don’t Cook a Ribeye Until You’ve Watched This,2023-11-05,Long Form,16M6S,966,1182012,23212,959
GWDUG2UnSjw,A Plate of Bacon (literally),2023-11-04,Short,29S,29,6838450,361679,1268
v5SdCKWQM3I,Cooking Brisket in 10lbs of Salt,2023-11-01,Short,1M,60,26806922,1393891,4855
5fPcL_C3KPA,The Complete Guide to Amazing BBQ… INDOORS!,2023-10-29,Long Form,17M9S,1029,558454,16707,376
FoEfFtdwEgc,The Cheapest Wagyu A5 I Could Find...,2023-10-27,Short,38S,38,5208588,295559,689
_LmRrKu401s,Filet mignon... like a brisket?,2023-10-24,Short,49S,49,12923427,650144,1844
3dlJ3eNcW90,I Cooked EVERYTHING Like a Brisket,2023-10-22,Long Form,16M,960,1246955,27328,607
Twk0OmkN2gE,A peace offering...,2023-10-20,Short,1M,60,13859864,904700,2549
X3ZfD7W1-cw,Is it Flatbread or Pizza?,2023-10-18,Short,49S,49,9158144,514339,2733
a51LX-wrt9w,I Challenged A Professional Spearfisherwoman,2023-10-15,Long Form,6M12S,372,78384,3287,157
KRspJcpai-Y,When an old man gives you a chicken...,2023-10-10,Short,1M,60,3051782,232844,810
sJfN0qvpOdA,Cheap Wagyu vs Expensive Grassfed… Is there such thing as too much marbling?,2023-10-08,Long Form,13M45S,825,1049026,24529,1818
W9rsY4QG2NY,Don't Make Promises You Can't Keep...,2023-10-02,Short,1M,60,61526148,2711181,6648
avhcZ6Iuv2w,Wagyu Tallow Dry Aged Lamb Shoulder,2023-09-28,Short,52S,52,15049222,840832,2115
Y2FKBb5xehc,The Complete Guide to Cooking EVERY Type of Rib,2023-09-24,Long Form,25M36S,1536,695032,12343,384
6ynfeCAzr0U,Garlic Confit Cowboy Butter,2023-09-20,Short,29S,29,4506877,315832,568
lC7rDzMcOLw,Battle of the LOBSTERS: Maine vs Spiny,2023-09-17,Long Form,10M46S,646,167669,6013,239
fztZ-oIXQMk,Chicharron Charcuterie Board,2023-09-11,Short,41S,41,15609705,862580,3387
wLyQXLeXdc8,McDonald’s Beef Jerky,2023-09-10,Short,35S,35,3050701,191678,595
iwULoM1pYuU,Mastering How To Cook a Whole Lamb,2023-09-03,Long Form,8M37S,517,307048,11430,337
WkMPySeHKGY,Rib Cap Wellington… Gordon’s not going to be happy,2023-09-02,Short,40S,40,1902482,126053,748
YYfB_R2TjLI,The World's Most Expensive Beef Jerky,2023-08-29,Short,37S,37,2843268,228441,975
NyM2NXb7czc,Steak BATTLE: I Challenged an Argentinian Grill Master,2023-08-27,Long Form,8M2S,482,1009492,31471,1826
bf-Nksvtiww,She Wanted Raw Lobster...,2023-08-22,Short,30S,30,18172825,672695,6834
KujgczNVy_Q,Dry Aged Fish Catch & Cook,2023-08-18,Short,1M,60,2744794,210596,655
SC1dT3tvkxk,The Complete Guide to Making Beef Jerky at Home,2023-08-13,Long Form,18M39S,1119,1273528,29074,877
lZt9S_3xrwE,"I Turned ""Influencer"" Products Gourmet",2023-08-06,Long Form,14M53S,893,1854928,46653,833
tIkCThaR4fc,Seafood Feast on a Malaysian Fish Farm,2023-08-04,Short,44S,44,1288722,94036,635
mDw6gUIdOQs,I Cooked a Wagyu Picanha Like a Brisket,2023-08-03,Short,30S,30,5950819,310442,974
s_CMAhCEc5g,Candied Bacon Salmon Board,2023-07-31,Short,54S,54,6853971,371287,1556
pu9hyOkfV5c,Grow a Weenie,2023-07-23,Short,19S,19,197366861,3088960,4969
BtkpYb__JG4,Picanha Chip,2023-07-22,Short,40S,40,10624430,661880,4192
0kGtpQpRPRU,Worlds Biggest Rack of Ribs,2023-07-21,Short,32S,32,3802534,257253,1336
