Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
uUio9YoGhxo,Real Life Trick Shots Bloopers | OT 8,2019-03-25,Long Form,19M56S,1196,58931925,728795,34408
OxoOSohmaag,Airplane Trick Shots 2 | Dude Perfect,2019-03-11,Long Form,6M52S,412,68679066,1265500,32203
qlzVPauUgw8,Real Life Trick Shots 3 | Dude Perfect,2019-02-25,Long Form,3M20S,200,134329986,2363117,46933
rT9PI5q2Etc,One of us Shaves our Eyebrows 😬 | OT 7,2019-02-11,Long Form,21M33S,1293,42841923,523792,30975
VOzA2V4HbJA,Super Bowl Stadium Trick Shots | Dude Perfect,2019-01-28,Long Form,7M33S,453,26360743,479939,17565
uPCi5Rs7EuA,Model Rocket Battle 2 | Dude Perfect,2019-01-14,Long Form,7M55S,475,187445290,2220243,48790
DXcuvtbotYQ,Dude Perfect Rewind 2018,2018-12-31,Long Form,6M12S,372,16098431,400864,16092
7y-hKLfeurY,Skiing Stereotypes | Dude Perfect,2018-12-17,Long Form,8M1S,481,79434102,869811,34516
i25i6vyjIpg,World Record Exercise Ball Surfing | OT 6,2018-12-03,Long Form,19M29S,1169,85578881,766872,27446
rQWb_oYS1tg,Airsoft Battle Royale | Dude Perfect,2018-11-19,Long Form,8M54S,534,87366193,1442452,53737
5LZ_G8jRGHg,Dunk Tank FIFA | Dude Perfect,2018-11-05,Long Form,11M51S,711,41368292,520033,19765
JHiLEkV8l_8,Grocery Store Stereotypes,2018-10-22,Long Form,6M37S,397,116559241,1146641,63104
-qATVnpaHTo,World's Strongest Laser | OT 5,2018-10-08,Long Form,16M48S,1008,79718674,909767,42173
4RkZAfD-HeM,Archery Trick Shots 2 | Dude Perfect,2018-09-24,Long Form,7M33S,453,31910563,608450,31071
6bH9Qb_feRY,High Speed Sports Battle | Dude Perfect,2018-09-10,Long Form,8M38S,518,36911437,1120423,25030
wSB9JvsBT4M,Bowling Trick Shots 2 | Dude Perfect,2018-08-27,Long Form,7M36S,456,78208816,951213,27864
muzeGsrYpnQ,Nerf Blasters Floating Island Battle | Dude Perfect,2018-08-13,Long Form,5M19S,319,100472055,1097960,35322
No8-mBek3rs,All Sports Golf Battle 3 | Dude Perfect,2018-08-06,Long Form,11M8S,668,73961491,744953,29469
6re9XAwo4b4,Dirt Bike Battle | Dude Perfect,2018-07-30,Long Form,7M,420,76074002,975457,26697
RohJfM-VFS0,The Net Gun | OT 4,2018-07-16,Long Form,16M58S,1018,90311324,824303,54719
DkW87-Z9FAY,Ping Pong Trick Shots 4 | Dude Perfect,2018-07-02,Long Form,5M51S,351,174562225,4474962,58235
QU1byle-nmA,Real Life Rocket League Battle | Dude Perfect,2018-06-18,Long Form,7M22S,442,43551455,620206,40430
v-dfygYIfLs,Old School Trick Shots | Dude Perfect,2018-06-04,Long Form,6M41S,401,71474660,1035213,52539
9m9oO84Q2fk,Giant Darts Battle | Dude Perfect,2018-05-21,Long Form,7M44S,464,70744908,833997,32746
FepIkIILumA,Fortnite with Ninja | OT 3,2018-05-07,Long Form,16M32S,992,64805585,908630,43301
Hk5dxn5dj2M,Deep Sea Fishing Battle | Dude Perfect,2018-04-23,Long Form,7M52S,472,105788739,1149322,46924
hYirFqEc8Tg,Crossbow Trick Shots | Dude Perfect,2018-04-09,Long Form,6M10S,370,36661851,613172,27080
S9KxqRUcnCU,Boomerang Trick Shots | Dude Perfect,2018-03-26,Long Form,6M11S,371,117563605,2283686,45228
Wh1L0rOaa88,March Madness Stereotypes,2018-03-13,Long Form,5M48S,348,79379135,756837,32031
MuPL-PSMX0Q,World's Longest LEGO Walk | OT 2,2018-03-05,Long Form,15M36S,936,63817231,848526,48893
qZHycHI3F1Q,Football vs Soccer Trick Shots | Dude Perfect,2018-02-19,Long Form,6M39S,399,109720755,1666598,99182
WpqUOW19aJQ,Model Rocket Battle | Dude Perfect,2018-02-05,Long Form,6M47S,407,117947477,1271540,59962
VRJmcxCrAOA,Real Life Trick Shots 2 | Dude Perfect,2018-01-22,Long Form,4M18S,258,332780931,4878940,130201
g1QONg2b2JQ,Can you Crush a Diamond with a Hammer? | OT 1,2018-01-08,Long Form,12M59S,779,72258189,1103685,103725
9oyKePWRi8Y,Dude Perfect Rewind 2017,2017-12-26,Long Form,6M21S,381,19383230,477755,18518
ycVc1jsaAA0,Christmas Stereotypes,2017-12-11,Long Form,7M48S,468,125122494,1249041,75569
-RmUADCWI4A,All Sports Golf Battle 2 | Dude Perfect,2017-12-04,Long Form,11M41S,701,113096892,891637,42718
